insee_com;postal_code
21095;21250
52066;52110
21090;21520
84148;84570
2616;2380
59136;59360
35318;35190
33428;33190
72110;72200
57162;57420
33383;33340
47215;47300
77137;77560
57266;57260
85192;85510
89451;89320
33076;33720
31307;31350
21435;21400
27365;27690
79117;79160
55500;55230
45086;45480
21134;21400
77009;77890
16293;16310
80274;80400
46148;46230
10318;10290
54275;54470
18017;18600
57407;57635
32029;32350
57518;57930
39468;39270
39184;39260
40151;40400
17354;17800
78072;78200
14221;14840
10357;10410
87173;87250
71203;71120
44194;44880
78478;78660
22109;22580
14600;14140
88336;88170
88532;88330
10270;10220
52474;52120
78655;78125
81205;81470
71388;71430
9266;9500
46337;46200
9218;9110
21290;21120
72184;72540
61467;61250
15160;15250
54374;54280
76673;76116
32409;32140
47177;47160
64099;64190
62872;62770
51616;51240
38192;38570
14352;14380
58109;58410
41280;41200
33230;33620
65162;65130
1398;1480
39180;39270
1381;1320
62733;62111
58303;58640
89063;89116
44117;44330
81088;81120
37211;37320
71140;71360
32380;32110
76658;76430
22156;22200
10309;10210
31115;31230
8406;8400
74025;74140
80435;80240
25491;25640
86128;86140
33193;33590
44146;44660
59278;59320
11148;11700
43188;43230
5166;5700
71046;71320
41108;41190
62073;62580
55221;55000
70286;70150
12204;12100
65309;65250
24235;24340
61078;61100
19165;19260
50263;50600
41012;41170
73184;73470
10116;10320
2502;2340
53080;53250
37156;37270
68091;68740
19229;19600
10238;10140
88232;88300
57491;57250
53162;53100
84089;84120
17178;17260
44077;44440
12023;12550
14607;14310
89343;89120
91691;91330
27338;27910
62710;62990
12269;12380
85185;85450
23240;23600
8081;8120
82102;82120
2030;2420
62122;62124
67099;67430
64461;64270
55537;55400
77091;77610
74273;74740
59137;59360
76049;76630
12048;12460
21152;21320
3014;3130
21547;21140
45340;45600
1356;1400
24411;24300
70504;70360
72209;72130
85131;85400
25103;25320
62033;62880
72287;72220
91631;91480
23021;23210
30317;30210
36046;36400
2239;2650
88174;88390
38094;38440
53032;53270
61177;61800
24368;24410
11222;11380
66099;66300
25517;25520
57115;57340
53051;53640
31479;31350
50199;50530
51434;51150
76502;76750
72149;72540
30128;30510
80049;80500
35027;35360
65339;65380
77041;77760
49125;49700
57517;57720
21292;21110
54083;54300
57109;57570
2B316;20220
47089;47120
57428;57730
59453;59670
70368;70180
5100;5000
80325;80340
67269;67490
1357;1130
74078;74270
95149;95270
19261;19290
74123;74210
26216;26240
80521;80360
63246;63150
83003;83111
27694;27950
21022;21700
72352;72110
74313;74350
14281;14710
53027;53290
16262;16170
14574;14100
15045;15110
60581;60130
71082;71120
79057;79170
11307;11200
30125;30128
24529;24600
4192;4870
57239;57660
74070;74140
8320;8310
15104;15600
72106;72300
30139;30750
41171;41290
11150;11390
70039;70700
51128;51270
71244;71290
2B083;20236
71010;71400
84052;84240
26004;26300
73010;73410
4226;4400
53127;53110
21706;21400
2478;2000
59203;59171
45275;45220
89267;89420
58038;58460
50563;50420
60446;60440
76395;76860
60101;60440
9139;9390
40130;40700
63256;63220
27652;27930
40272;40390
28159;28250
9313;9230
52313;52700
37220;37500
78437;78270
51078;51400
21648;21540
10416;10800
51312;51150
10056;10220
2064;2200
2711;2220
11306;11500
14657;14670
1309;1250
2281;2540
60366;60510
59086;59299
4097;4420
21032;21340
57623;57560
83018;83890
62492;62990
12090;12510
37263;37320
71484;71500
22148;22230
69088;69270
66050;66530
60423;60150
37054;37390
70287;70210
43216;43350
57571;57510
76460;76340
46101;46270
4228;4250
45096;45290
39387;39380
78672;78670
31320;31390
31323;31210
27549;27500
86007;86100
89308;89190
45142;45450
57436;57590
8479;8430
5023;5100
54559;54290
30121;30260
51053;51800
57577;57230
14174;14110
28039;28700
10195;10700
52359;52110
66214;66300
62554;62630
52429;52410
54271;54450
28226;28170
1212;1560
57337;57510
40179;40990
86061;86250
9298;9110
15253;15160
58070;58700
54576;54260
52416;52140
77369;77470
65101;65190
76747;76110
55414;55800
58095;58300
75118;75018
62809;62127
76713;76170
61378;61210
33157;33420
11171;11230
27017;27930
9071;9240
59524;59184
38061;38500
87125;87570
50230;50690
80676;80700
43143;43260
37172;37390
55504;55000
89274;89100
87002;87240
23075;23800
90017;90140
25335;25190
41128;41330
28259;28800
59120;59190
12206;12220
63009;63420
76260;76220
25383;25170
9189;9110
46242;46120
84048;84400
14603;14220
56139;56800
25434;25290
7255;7000
80461;80450
11230;11140
9323;9500
62175;62140
37250;37250
18155;18600
84143;84210
55071;55150
39363;39320
76514;76520
79090;79170
57667;57220
64316;64560
71262;71270
28054;28210
26238;26110
53174;53100
39448;39120
38332;38140
65177;65220
56010;56150
41166;41700
50179;50640
91244;91540
52448;52100
38127;38710
17151;17600
10401;10140
31586;31580
89440;89330
77455;77111
2B073;20224
90094;90400
57510;57645
62758;62280
55379;55120
23178;23260
78289;78490
19213;19700
47006;47110
2474;2700
86156;86200
21352;21110
74282;74570
8279;8400
13212;13012
10170;10250
74042;74130
62295;62145
79244;79100
39269;39360
35067;35250
33242;33220
25266;25250
29232;29000
38133;38500
3238;3440
76646;76460
16063;16210
79314;79110
41072;41100
7224;7510
83147;83630
68185;68660
54209;54830
9052;9500
95134;95660
2155;2000
60009;60000
21207;21580
34128;34190
10329;10800
37282;37290
80728;80290
88505;88430
77113;77320
71059;71670
82053;82500
12093;12140
16210;16570
35156;35190
28077;28340
81182;81360
35304;35140
21368;21700
74244;74800
39172;39700
86052;86160
93015;93470
76441;76340
10352;10150
54523;54170
2B169;20218
34177;34980
25274;25310
84088;84210
57287;57970
65028;65670
14344;14670
24382;24150
6063;6850
71169;71960
61201;61700
60287;60400
8088;8450
46183;46160
31500;31110
95055;95270
9169;9600
2B190;20259
30014;30700
27200;27930
25431;25250
72200;72230
38543;38510
50391;50600
86160;86110
10340;10120
68367;68320
77353;77710
54531;54115
48079;48120
52122;52150
71524;71220
50062;50800
17009;17540
59415;59227
54280;54240
32406;32270
49239;49110
81210;81700
9332;9340
4220;4400
74220;74930
60571;60380
43132;43300
25198;25750
62350;62232
22129;22810
16330;16100
31592;31330
62547;62170
58200;58500
63218;63220
41235;41170
1336;1960
11412;11580
50622;50490
5114;5160
57675;57670
25300;25580
62804;62810
80386;80500
60003;60480
80722;80310
60405;60220
67405;67480
24267;24240
80345;80210
63072;63250
10380;10700
91374;91150
84056;84150
46008;46250
40140;40240
44181;44270
27582;27670
21068;21320
82041;82140
54249;54800
46114;46250
25427;25170
86150;86170
70065;70230
15004;15100
95582;95110
63371;63600
62900;62120
61181;61230
66006;66220
41247;41230
81231;81240
17019;17590
25070;25330
69278;69730
52158;52190
57500;57830
95611;95810
59209;59127
28188;28700
52177;52270
37214;37540
55222;55400
7346;7220
2742;2250
38331;38140
55160;55300
72207;72600
14706;14130
38153;38360
76342;76640
24042;24310
15031;15170
74223;74440
49027;49122
42303;42260
89125;89560
74312;74130
14195;14260
62699;62890
62281;62360
39527;39350
89480;89140
84011;84210
65311;65140
78007;78240
67542;67370
33082;33240
36214;36160
40027;40700
33419;33540
10174;10240
2443;2400
63393;63550
8188;8700
78565;78790
88297;88600
33284;33380
27433;27800
59383;59770
74296;74160
26056;26460
71173;71330
88039;88500
33030;33720
57741;57720
47236;47120
23027;23400
57467;57070
55429;55160
26378;26470
14284;14700
86170;86500
58239;58270
8355;8230
36171;36260
38457;38870
72299;72220
87045;87520
95268;95140
42050;42380
8178;8220
63179;63990
62002;62116
85163;85330
2751;2860
83010;83840
65078;65710
16021;16250
75110;75010
30170;30120
49328;49400
85015;85170
8439;8390
35085;35270
2A160;20140
74264;74950
49356;49310
17464;17330
61222;61100
2368;2600
57304;57400
59266;59147
1306;1290
54414;54200
52494;52000
70109;70190
14663;14400
51199;51480
6106;6910
54394;54490
51017;51290
8125;8090
55017;55120
27135;27110
60647;60350
9273;9000
80718;80470
35176;35480
51276;51230
2188;2120
62887;62630
32076;32450
60282;60270
67310;67600
63140;63700
12305;12110
57437;57480
60699;60380
2306;2270
14152;14770
9034;9800
45092;45700
61259;61270
62677;62140
2641;2340
59305;59470
14738;14790
82026;82800
14689;14220
91292;91630
80570;80110
12107;12310
27175;27700
88403;88500
71565;71130
88266;88600
14443;14350
22236;22290
70274;70120
30035;30580
2246;2480
37242;37420
80273;80290
55320;55160
19032;19120
17049;17470
39174;39200
31216;31380
60398;60530
31324;31220
2535;2140
39176;39600
80507;80800
11170;11430
17159;17800
10252;10140
54382;54350
80112;80800
11357;11170
64231;64130
30241;30190
2515;2330
34170;34310
27219;27110
2B016;20270
34301;34200
80205;80890
54235;54330
66201;66320
80249;80620
45334;45260
76495;76570
24163;24360
76017;76280
61503;61150
38410;38840
17108;17500
82125;82700
57498;57700
28110;28630
33400;33580
76075;76590
70437;70500
77355;77520
60161;60360
41186;41160
27624;27400
71212;71420
71363;71460
43001;43100
80125;80500
60569;60170
62194;62470
22055;22680
14629;14350
64459;64190
37198;37340
89089;89630
68379;68600
8143;8220
42066;42110
56114;56360
57757;57970
37031;37140
23059;23200
51046;51490
62671;62860
22035;22630
80182;80410
31562;31260
74217;74370
40097;40320
45194;45430
88478;88300
80392;80600
54225;54380
76695;76110
97309;97354
97119;97131
97231;97229
97234;97222
54598;54490
2648;2240
32130;32450
60044;60250
54362;54960
70027;70600
74062;74370
10134;10350
21075;21450
31334;31410
18084;18260
29045;29460
88086;88600
14020;14370
16420;16250
67199;67260
56174;56500
73051;73370
12222;12400
64423;64390
24383;24500
23215;23100
32394;32300
70099;70180
53254;53360
7220;7160
65171;65240
73252;73220
11190;11700
39240;39130
57396;57160
2639;2440
88136;88000
25162;25410
55236;55100
33405;33390
27127;27400
74103;74700
24104;24190
14664;14240
54189;54115
46097;46130
2131;2880
59193;59320
39148;39240
21193;21250
4028;4270
80482;80490
19260;19120
77073;77160
6079;6210
60034;60130
36227;36160
13017;13150
53264;53270
33534;33550
76277;76440
30188;30360
44152;44160
77407;77310
76668;76760
39115;39150
58072;58160
65253;65220
16414;16230
1243;1480
54072;54380
32064;32800
2731;2140
57210;57930
17337;17190
63308;63130
71522;71290
27168;27430
71121;71310
46276;46330
76341;76700
48198;48800
57028;57640
2A259;20121
50558;50250
25279;25680
24233;24130
3135;3450
68348;68800
80490;80360
17364;17520
51491;51600
67032;67140
80423;80670
25036;25720
16244;16440
62071;62550
7080;7320
85307;85460
35352;35770
74298;74100
72240;72340
62446;62360
7185;7290
40058;40120
2024;2860
8426;8300
7339;7200
61275;61240
15106;15110
13108;13150
33452;33720
54506;54840
60121;60640
50595;50330
25278;25360
39486;39230
77057;77750
72041;72390
2721;2240
8055;8210
21351;21110
42078;42310
52069;52120
71185;71800
2B121;20245
13014;13130
38537;38290
44162;44800
1317;1250
64077;64450
2815;2590
89312;89440
14591;14520
46152;46350
54173;54370
62659;62310
76010;76760
57384;57660
69285;69330
33315;33230
77344;77178
16141;16230
60505;60520
37108;37600
54017;54540
62337;62270
9019;9130
24374;24560
57345;57970
12106;12340
27293;27240
3211;3410
25156;25340
58225;58470
97212;97213
97303;97350
97202;97217
97612;97630
97219;97250
67364;67150
26323;26750
60577;60850
35339;35610
27277;27220
2622;2470
74294;74440
62348;62130
60652;60790
70456;70190
27203;27120
21621;21110
21612;21140
40014;40120
34204;34230
56207;56150
25495;25220
18096;18500
76360;76720
60272;60129
10072;10500
31568;31450
34107;34330
80541;80500
45230;45260
61405;61340
22071;22350
34271;34390
51590;51340
3241;3160
24030;24120
35323;35460
89238;89660
72270;72600
71378;71150
66009;66150
39349;39210
70582;70120
44067;44290
37064;37350
73047;73480
54540;54480
47241;47210
5037;5000
54444;54610
39572;39600
76300;76790
40235;40380
88321;88300
71446;71460
16423;16330
71538;71440
80671;80620
18216;18160
80085;80370
39003;39800
27560;27930
76009;76560
89294;89120
61114;61200
82165;82340
16167;16200
10285;10500
27663;27110
50516;50300
7209;7160
27654;27370
1258;1090
35016;35580
1371;1390
51264;51210
32133;32250
27351;27400
41296;41600
38565;38340
10325;10430
14060;14970
4181;4270
30312;30150
27646;27210
91207;91520
10205;10140
21485;21370
56128;56310
55353;55300
62429;62142
69240;69240
80109;80150
54202;54840
62246;62310
38103;38930
28002;28310
61392;61470
87149;87190
47008;47160
95585;95200
76662;76730
17071;17160
41231;41210
25599;25640
19115;19500
80198;80540
76541;76480
67469;67440
67449;67240
11104;11140
50081;50290
14739;14114
59539;59630
62037;62223
34334;34390
68213;68470
64434;64190
87193;87130
79008;79350
80181;80800
55144;55500
62838;62390
66225;66740
12018;12260
57015;57730
18077;18140
87177;87700
5104;5500
42207;42400
8132;8270
76125;76850
47045;47600
11353;11120
70497;70400
57127;57580
32056;32270
58139;58250
37111;37460
8223;8370
39474;39190
16150;16130
43075;43230
95051;95250
62737;62114
69176;69510
77232;77450
33132;33710
32433;32420
89376;89310
2B005;20212
63446;63260
81278;81240
95229;95460
7225;7430
4224;4240
80695;80360
21692;21120
88355;88330
9095;9800
16337;16500
50455;50680
66213;66350
42232;42370
10004;10700
24095;24800
55546;55600
67201;67320
50625;50150
76227;76760
27429;27730
36048;36200
66057;66820
80735;80540
89190;89200
35250;35230
59348;59111
59286;59320
33526;33570
2342;2260
38045;38330
8312;8150
16075;16250
22265;22300
61419;61320
14194;14290
46340;46090
17011;17350
87188;87700
27415;27260
3206;3420
81090;81600
80187;80310
88247;88150
59102;59217
52145;52500
30092;30330
44099;44520
43236;43140
76503;76360
57133;57170
58216;58140
21091;21360
59439;59550
33347;33660
38364;38220
95040;95450
7237;7360
64472;64160
44037;44690
8416;8300
61330;61370
2A038;20100
49100;49700
40149;40120
67412;67230
82085;82290
40166;40270
59372;59127
25406;25660
55265;55160
22191;22330
70576;70500
14700;14400
33002;33124
40019;40200
60395;60110
14538;14540
25257;25170
33314;33250
31094;31660
8354;8450
27527;27800
62318;62630
66035;66730
71018;71500
31113;31320
61161;61160
33417;33480
33243;33500
52151;52210
16259;16270
71318;71470
61169;61100
95543;95510
51137;51310
76597;76560
65291;65100
35210;35740
97417;97442
97609;97625
6041;6620
89256;89580
1259;1310
34037;34760
80661;80260
27227;27350
12051;12420
59021;59600
66091;66230
49101;49150
61189;61210
70144;70500
48080;48300
56158;56890
45110;45300
64202;64120
81160;81110
2B111;20234
2B317;20230
59306;59740
8500;8270
41197;41170
89409;89450
59310;59570
46177;46130
21269;21130
30293;30430
42176;42155
77463;77810
14468;14490
57093;57200
8137;8090
14264;14350
37083;37320
59172;59220
50485;50500
58218;58700
66010;66360
62314;62690
64193;64350
9253;9350
24052;24480
13201;13001
62752;62170
6014;6390
2273;2480
24373;24500
5094;5700
34199;34120
25458;25470
33440;33490
12292;12400
25632;25420
42026;42720
63439;63490
64131;64300
25564;25320
16247;16120
54428;54620
32063;32290
15225;15300
22178;22290
71417;71460
62852;62162
27522;27450
17340;17700
10388;10210
15205;15140
65194;65150
74290;74660
51236;51310
38289;38114
57546;57140
60621;60310
76727;76940
49278;49130
35056;35190
33442;33910
91345;91160
67150;67117
27137;27580
91085;91790
81314;81530
80723;80540
21455;21400
88084;88130
85159;85370
24285;24140
2758;2370
33152;33410
88369;88160
31146;31110
59535;59270
81244;81400
95127;95000/95800
50007;50200
55355;55100
27238;27190
87157;87240
52437;52160
45082;45110
18091;18200
27306;27930
89178;89120
25088;25640
2781;2400
1052;1330
28185;28410
26072;26600
26307;26190
1392;1580
5165;5700
1319;1990
60594;60380
65174;65700
34137;34800
2A181;20117
8008;8300
91191;91560
83075;83340
51402;51310
57734;57560
58050;58420
81133;81120
25390;25650
31499;31470
51311;51340
13036;13630
38101;38550
2102;2860
76224;76110
21631;21360
9307;9160
39582;39210
77036;77970
12147;12360
8358;8150
56109;56190
21604;21500
3143;3360
24090;24600
2183;2000
50588;50700
49343;49280
77469;77131
26259;26330
25557;25870
61171;61160
79127;79360
31153;31220
77512;77510
32350;32100
39057;39210
58121;58600
85014;85390
88132;88000
80522;80430
42246;42220
14142;14330
52084;52700
89199;89580
40299;40700
85301;85250
5002;5250
42162;42155
40233;40350
2B318;20230
31210;31290
70247;70600
25497;25310
2A118;20143
63160;63500
1359;1240
65259;65350
32043;32190
54004;54800
40173;40330
57514;57990
7267;7310
34056;34120
27222;27560
27506;27370
9183;9160
11018;11290
62485;62960
72141;72130
34038;34260
2032;2590
59556;59145
23223;23400
31260;31360
54332;54700
19163;19190
68182;68220
14566;14280
47282;47310
60200;60420
36245;36250
40234;40120
52269;52200
61442;61600
77207;77890
24338;24150
9254;9100
74117;74150
49370;49400
91186;91680
14266;14320
64482;64160
71337;71800
67473;67120
94068;94100/94210
27181;27320
57483;57340
64158;64410
60668;60112
70392;70120
85102;85670
29020;29510
78420;78490
61208;61190
82184;82800
42064;42410
33166;33230
35130;35630
12039;12360
25273;25360
76271;76690
73307;73450
91339;91310
56251;56450
52315;52800
53069;53250
87141;87310
60453;60790
60522;60130
21433;21610
82090;82130
28198;28200
34002;34230
57355;57412
41036;41600
15058;15130
14188;14310
68156;68500
1441;1430
67227;67140
37268;37120
62908;62360
78077;78125
31108;31350
47108;47200
8326;8240
23078;23400
59653;59136
61468;61150
64297;64220
35117;35290
55266;55120
1117;1300
36218;36500
58195;58250
1083;1990
80285;80160
15068;15320
21581;21170
69158;69240
33309;33340
49156;49520
33349;33360
60679;60890
57684;57660
63406;63260
63409;63320
43160;43340
76036;76730
36008;36700
27090;27670
35068;35220
7282;7450
57208;57450
2266;2360
62155;62890
55323;55700
39360;39290
80672;80800
2A359;20132
68359;68700
80153;80560
32377;32430
25615;25310
80603;80210
51318;51110
66068;66360
68177;68610
54229;54122
27349;27290
24399;24400
95355;95420
73018;73800
3216;3420
40221;40190
45009;45170
54287;54120
21603;21140
46108;46100
52196;52260
73181;73600
